Id,prediction
Q2NWG9,0.9985429
Q2QCS5,0.9989009
Q2QER8,0.99178195
Q2RK74,0.99601376
Q2RY17,0.9962315
Q2S2X9,0.99343383
Q2SAJ4,0.99580246
Q2SAY4,0.97264546
Q2SE46,0.9893701
Q2SK45,0.9959378
Q2SKW2,0.99634737
Q2SKY3,0.99881965
Q2SQD5,0.99898094
Q2T0X3,0.99252266
Q2TLX8,0.9972806
Q2UG87,0.9956306
Q2UKT3,0.9585541
Q2UQE4,0.9955662
Q2WCB0,0.9733011
Q2Y0G0,0.9783094
Q2YBC3,0.97743064
Q2YJD2,0.9954946
Q2YN61,0.988009
Q2YTV8,0.9927093
Q30CL5,0.9975344
Q30CN5,0.99541616
Q30WJ9,0.99517006
Q313N7,0.99778384
Q31B17,0.99825937
Q31K17,0.99652255
Q31KT9,0.9968829
Q32L32,0.99700207
Q337B5,0.99626213
Q35062,0.99908555
Q35962,0.9985317
Q386S1,0.9983236
Q38719,0.99449193
Q38A30,0.9911255
Q38CI7,0.9986559
Q38WA6,0.98639387
Q38YD6,0.99742943
Q390N6,0.99823004
Q392W5,0.98898774
Q39510,0.99767977
Q395A3,0.9905116
Q395A4,0.9932522
Q39G39,0.9951014
Q39RK7,0.9765518
Q3A0G8,0.9985713
Q3A914,0.9927522
Q3AAG1,0.99545515
Q3ABF2,0.9945134
Q3ABR6,0.99805605
Q3AC20,0.97418517
Q3ADH6,0.9968636
Q3AF85,0.9977748
Q3AMZ0,0.9955798
Q3AW16,0.9754875
Q3B4M5,0.9984005
Q3B509,0.99446267
Q3B9W3,0.99660635
Q3BCG2,0.42003736
Q3E8U7,0.99388474
Q3EPM9,0.9942762
Q3IEK8,0.99149793
Q3INW9,0.99773765
Q3IU21,0.9795506
Q3J338,0.9957457
Q3J4I3,0.99589217
Q3JAI0,0.99781525
Q3JBQ5,0.998865
Q3JHQ4,0.98974437
Q3JMB3,0.9938747
Q3JSR5,0.9569004
Q3K622,0.9939032
Q3KQM8,0.9608312
Q3KQS4,0.9957585
Q3LFW1,0.991197
Q3MC45,0.9974353
Q3MUH5,0.97818744
Q3R9C1,0.98255825
Q3SGB0,0.9981047
Q3SHD9,0.9828251
Q3SME6,0.9910188
Q3T4V3,0.98083246
Q3TWA2,0.9975642
Q3USZ4,0.9734254
Q3Y2L1,0.9986248
Q3Y5W3,0.9840559
Q3YA56,0.94270104
Q3YJW2,0.99211055
Q3YJW8,0.9951598
Q3YU07,0.9972338
Q3Z8E9,0.98972815
Q3ZAL6,0.98994166
Q3ZJK8,0.5336043
Q3ZU00,0.9943434
Q40048,0.83145
Q401Z9,0.98567224
Q41283,0.9827947
Q41684,0.9778732
Q42562,0.9969645
Q45323,0.95524675
Q45897,0.980076
Q45EZ3,0.99776185
Q45WA9,0.96176386
Q46052,0.9908318
Q462E6,0.9778677
Q465J8,0.996276
Q46974,0.99857056
Q46EH3,0.9932989
Q46L94,0.9973347
Q46ML1,0.99425864
Q470W9,0.99277
Q47404,0.99730706
Q478R7,0.99523133
Q47CP3,0.9929269
Q47J43,0.9901772
Q47KS1,0.9923733
Q47RS7,0.9792452
Q47TV5,0.99595755
Q47V16,0.9962297
Q47VS3,0.9973207
Q47YL3,0.99717975
Q47Z06,0.99762076
Q480N1,0.99792117
Q487Q5,0.9940579
Q48898,0.9980804
Q488A8,0.996311
Q48QI7,0.98029137
Q49524,0.99690396
Q49L34,0.9981275
Q4A133,0.9962263
Q4A3E4,0.99676126
Q4C9C5,0.99283254
Q4D4U9,0.9930902
Q4DMI8,0.99743026
Q4EAB2,0.99753916
Q4ENT3,0.99738973
Q4EPL1,0.9960598
Q4ES71,0.994333
Q4F8J1,0.96704316
Q4HFT8,0.99850464
Q4J7T4,0.99063474
Q4J8D2,0.997615
Q4JWX0,0.99572647
Q4K7P6,0.99258924
Q4KAK8,0.9979013
Q4KSY0,0.9978671
Q4L1S0,0.98867583
Q4MH34,0.99788135
Q4MHM2,0.99335515
Q4MV79,0.9965653
Q4N269,0.9908874
Q4N2B3,0.99761957
Q4N8N9,0.99062574
Q4P0V3,0.9970415
Q4P3N8,0.9982153
Q4P4H4,0.91647094
Q4P4V4,0.9972595
Q4P5A2,0.99713683
Q4P9B0,0.99815995
Q4P9G2,0.9717866
Q4PCQ6,0.99829537
Q4PDZ4,0.9958003
Q4PFJ8,0.99519205
Q4PI37,0.9929062
Q4QCG8,0.9976132
Q4QJF6,0.9990134
Q4R1C2,0.9898142
Q4R3G3,0.99198616
Q4REW4,0.9821113
Q4RHF0,0.99359965
Q4RLK4,0.9959395
Q4RN30,0.9971814
Q4RP15,0.99762934
Q4RS30,0.99588484
Q4RVC7,0.99664235
Q4RWA5,0.99736077
Q4RWM2,0.9902568
Q4RXS4,0.98027027
Q4RZE6,0.9908318
Q4S4P4,0.9586196
Q4S8K3,0.996218
Q4S9Y5,0.9930957
Q4SA61,0.9827099
Q4SAZ3,0.99830306
Q4SBL9,0.9977749
Q4SCG7,0.9902119
Q4SGC4,0.9986993
Q4SIZ7,0.9988558
Q4SKU1,0.9963665
Q4SL02,0.99808514
Q4SL26,0.99187875
Q4SQX0,0.99512297
Q4SRH7,0.99430746
Q4SSA2,0.9989222
Q4SVU9,0.9928108
Q4SWK9,0.9818747
Q4SZU5,0.9958235
Q4T1A7,0.9971455
Q4T5A8,0.99581903
Q4T8I0,0.9944285
Q4T8L8,0.99813914
Q4T8T0,0.99708563
Q4T8Y0,0.99632984
Q4T9K6,0.98996663
Q4TA44,0.98623013
Q4UBA8,0.99626863
Q4WHN4,0.9971361
Q4WWI2,0.99437064
Q4XHL2,0.9968545
Q4XKM2,0.9865317
Q4Y7D2,0.9960802
Q4YA05,0.9708182
Q4YUM7,0.9960296
Q4ZCP4,0.9980736
Q4ZT51,0.9994293
Q503B8,0.50903034
Q50631,0.99776363
Q52490,0.9955433
Q52NH3,0.9976367
Q53356,0.5944534
Q53632,0.9980348
Q53CU7,0.99910045
Q53IP7,0.9903346
Q53W21,0.9984499
Q54065,0.98229885
Q54326,0.99706596
Q54D61,0.9918785
Q54F90,0.9988887
Q54HT2,0.9974662
Q54JY3,0.9801154
Q54L73,0.972366
Q54PW3,0.9970933
Q54QF2,0.9963658
Q55414,0.99374866
Q55632,0.9959655
Q556B3,0.9982168
Q55T89,0.995083
Q55VH5,0.99778867
Q55W69,0.97590274
Q55XC1,0.9923308
Q560G9,0.95944774
Q56870,0.9825565
Q568P2,0.99714345
Q56921,0.99863285
Q56BI9,0.9956857
Q56EE0,0.9870243
Q56EM0,0.99786144
Q57069,0.84196454
Q57H08,0.9936668
Q57PD7,0.9892056
Q57QI1,0.9597902
Q57QR3,0.99182445
Q57SR5,0.99390477
Q57Y11,0.9864282
Q57YK0,0.98960614
Q582K7,0.99432546
Q58EP1,0.9957212
Q59278,0.9928128
Q59675,0.99149007
Q59KG2,0.9970579
Q59Z53,0.9968675
Q5A018,0.9968436
Q5AXE3,0.9901108
Q5AZ83,0.9971751
Q5B1I2,0.9914117
Q5BAH9,0.99605465
Q5BAK7,0.9657271
Q5BDU7,0.9983026
Q5BEF1,0.99639577
Q5BHB6,0.99796414
Q5BSV2,0.997929
Q5BYB0,0.9960407
Q5C1D5,0.99378055
Q5C222,0.99737996
Q5CF51,0.97985464
Q5CHJ5,0.99888164
Q5CIB9,0.9984438
Q5CJ74,0.99843794
Q5CVT9,0.9920562
Q5CWM5,0.9974381
Q5D8X2,0.99545395
Q5DBH7,0.98828936
Q5DCH5,0.99476826
Q5DDD4,0.9869888
Q5DDV6,0.9982134
Q5DFY0,0.9983374
Q5DG71,0.99661297
Q5DGF0,0.9823857
Q5DGK4,0.99823964
Q5DHA2,0.93687844
Q5DN48,0.9896897
Q5DYZ2,0.98670375
Q5DZJ9,0.9923753
Q5E2E9,0.99581856
Q5ENB9,0.9924992
Q5F7H0,0.99697375
Q5FAI5,0.9966608
Q5FPP7,0.99652845
Q5FR05,0.99819833
Q5FR26,0.9957349
Q5FWP7,0.9843928
Q5GAJ9,0.9952207
Q5GQJ4,0.99623007
Q5HJY3,0.99691135
Q5ICV1,0.99445975
Q5J5J6,0.986388
Q5JCX9,0.9988494
Q5JJ09,0.9929817
Q5K6V8,0.9990396
Q5KAB2,0.9985819
Q5KAQ1,0.9957806
Q5KF78,0.99030286
Q5KGG9,0.99356383
Q5KIW8,0.9804341
Q5KJN4,0.9941717
Q5KN41,0.9956275
Q5KPQ4,0.99789655
Q5KPR6,0.99482286
Q5KQ61,0.9914363
Q5L579,0.99841523
Q5M0J3,0.9949567
Q5M949,0.99129945
Q5MBU9,0.99155056
Q5MZM3,0.98982376
Q5NLP7,0.99760664
Q5NMK5,0.97710526
Q5NPF0,0.99357706
Q5P482,0.9917489
Q5P514,0.98861665
Q5PP75,0.9672684
Q5QV27,0.99649906
Q5QX64,0.9742089
Q5QZ82,0.99780434
Q5R5Q8,0.99212366
Q5RBC9,0.9912607
Q5SIZ8,0.99062073
Q5TEB3,0.99444073
Q5TH11,0.980313
Q5TVQ9,0.9627304
Q5U3C7,0.99523085
Q5UIR1,0.9970952
Q5UUY2,0.98265094
Q5UZX9,0.9599019
Q5V7R4,0.99336314
Q5V907,0.9971746
Q5VRZ9,0.9889488
Q5W244,0.9974716
Q5W2S9,0.99850476
Q5WAX3,0.99403524
Q5WB81,0.9978563
Q5WC67,0.99771655
Q5WJJ3,0.9907578
Q5WJJ9,0.99797124
Q5WVT9,0.9957247
Q5WYT0,0.9941129
Q5X8F6,0.9886613
Q5XA78,0.9954269
Q5XEM9,0.9465476
Q5XGZ5,0.99687433
Q5XYX0,0.9932482
Q5XZ60,0.995146
Q5YEJ9,0.99853325
Q5YL00,0.99048704
Q5YPH8,0.9952076
Q5YRA5,0.9871761
Q5Z3F4,0.9928884
Q5Z480,0.9974497
Q5Z482,0.9965419
Q5Z9E5,0.9570529
Q5Z9P3,0.99687886
Q5ZK99,0.9978237
Q60043,0.9896408
Q600H4,0.99643034
Q60193,0.95498997
Q602Y7,0.99081486
Q604X8,0.9966704
Q609B3,0.9862662
Q609D1,0.9939673
Q60BB7,0.98935205
Q631A4,0.98646206
Q63318,0.908804
Q63GF7,0.9983682
Q63JA1,0.99475116
Q63LD5,0.9964707
Q646U5,0.9552274
Q64870,0.9928342
Q64CL3,0.9983228
Q64E96,0.9987802
Q64FY0,0.99592483
Q64VG0,0.99855083
Q65273,0.99062485
Q65302,0.92400956
Q65604,0.9715892
Q65728,0.9753288
Q65A18,0.98618734
Q65D47,0.9942251
Q65LM0,0.98318416
Q65XS9,0.99554884
Q66245,0.9954894
Q662X8,0.9927648
Q667C0,0.99756914
Q66918,0.9955949
Q66BI5,0.98091173
Q66DQ8,0.99822456
Q66HC6,0.9944084
Q66SI3,0.9910541
Q670I2,0.98803073
Q67580,0.98085576
Q67IW5,0.99764097
Q67J89,0.99615943
Q67MF6,0.99309784
Q67N81,0.9973821
Q68W41,0.9189887
Q68WS1,0.9929778
Q69362,0.98716325
Q69416,0.9770925
Q69517,0.9969599
Q695R2,0.9843746
Q695T3,0.9756915
Q69EZ5,0.9850033
Q6A5I3,0.9836795
Q6A8M6,0.99611276
Q6AB11,0.9958306
Q6AB67,0.9831523
Q6AFK1,0.9472163
Q6AFL3,0.98918754
Q6AKW9,0.9975216
Q6APH8,0.97639096
Q6AQL0,0.9785308
Q6AZW5,0.98521096
Q6B4J7,0.9974528
Q6BMH6,0.9982095
Q6BPY3,0.99732566
Q6BUF4,0.99468803
Q6BVM0,0.9974235
Q6BW85,0.997529
Q6BWC1,0.99798226
Q6BWE1,0.99566674
Q6BXB7,0.99765563
Q6BY45,0.9983858
Q6BY82,0.9961629
Q6BY91,0.9958763
Q6C105,0.9964695
Q6C1N3,0.9957515
Q6C1W1,0.9955948
Q6C2J7,0.99897134
Q6C2Z4,0.99761295
Q6C4G9,0.98985904
Q6C5B1,0.997294
Q6C675,0.9978885
Q6C6Q8,0.9989937
Q6C7C2,0.99605954
Q6C9E6,0.9959449
Q6C9I8,0.9887354
Q6C9P0,0.9959859
Q6CAP7,0.99559706
Q6CAW0,0.9899456
Q6CBQ7,0.9846437
Q6CDY5,0.9979012
Q6CEU2,0.9987936
Q6CEY9,0.9917031
Q6CEZ4,0.99243027
Q6CF82,0.992763
Q6CFD0,0.9852433
Q6CG24,0.99880433
Q6CGS6,0.9976903
Q6CK12,0.9988896
Q6CKS3,0.9921977
Q6CPB6,0.99495995
Q6CR30,0.99714833
Q6CVT5,0.9965827
Q6CX70,0.9965526
Q6CZ39,0.99583274
Q6D7X3,0.99931467
Q6DAU5,0.99816716
Q6DFH2,0.99817955
Q6DGT0,0.99438214
Q6DHF6,0.9938212
Q6DST9,0.97924507
Q6E3K7,0.99622065
Q6EDW5,0.975099
Q6FFZ8,0.9933408
Q6FGX7,0.96886975
Q6FM36,0.94751775
Q6FP54,0.99899596
Q6FQG6,0.9992736
Q6FRN6,0.9976204
Q6FRT9,0.9914498
Q6FSC6,0.9977859
Q6FTV9,0.9971112
Q6FU67,0.9978544
Q6FW97,0.99707067
Q6FWW8,0.9992441
Q6GL21,0.9957878
Q6GUR9,0.99399006
Q6GXX3,0.98422813
Q6H9V9,0.9862976
Q6HA00,0.98023456
Q6IDT2,0.98961496
Q6IMN2,0.9955669
Q6INC4,0.99460804
Q6IWE8,0.9978694
Q6J0P3,0.99551827
Q6JP77,0.99663013
Q6KFT8,0.89022887
Q6L1D2,0.99014485
Q6L1F3,0.9969458
Q6L303,0.9936826
Q6L357,0.99519014
Q6LGB0,0.9963373
Q6LVV9,0.993328
Q6LWT9,0.9954657
Q6ME01,0.9966737
Q6MH54,0.99568164
Q6MIS1,0.99761873
Q6MJE5,0.9971294
Q6MSY8,0.99765575
Q6NGD0,0.9969988
Q6NTT9,0.9977131
Q6NYG9,0.99726117
Q6P6X2,0.9915001
Q6PBF2,0.99755174
Q6PMK9,0.9953542
Q6Q4H5,0.99860555
Q6QQI3,0.9969036
Q6RHT9,0.9935377
Q6RZN5,0.9911412
Q6S9I4,0.99343866
Q6SXA3,0.99125755
Q6SZ69,0.98364985
Q6T7E4,0.99864537
Q6TS31,0.8863265
Q6TVP5,0.9971424
Q6TVS0,0.9968208
Q6TVZ2,0.9852313
Q6TW10,0.9836715
Q6TXG5,0.9927797
Q6TXG9,0.9980477
Q6U608,0.9707102
Q6UDI7,0.97370154
Q6UEI6,0.9958598
Q6UN29,0.996317
Q6VBC4,0.98942965
Q6VS84,0.99445254
Q6VT84,0.99348336
Q6VZD7,0.9925761
Q6VZK4,0.9963007
Q6VZX4,0.99577963
Q6W3C7,0.98607695
Q6WSQ4,0.99849
Q6WY83,0.99615794
Q6X1Z7,0.78775674
Q6XIM2,0.99492186
Q6XMH9,0.9148755
Q6XTJ6,0.9945539
Q6XXR6,0.993606
Q6XYR1,0.9865759
Q6YPZ8,0.9938765
Q6YQ55,0.9952297
Q6YUL6,0.9973878
Q6ZBS5,0.991219
Q708M7,0.9927771
Q70CE0,0.97348386
Q70GU2,0.9902379
Q70P35,0.97059184
Q711Q9,0.99536824
Q717U7,0.9825492
Q71MG4,0.9935288
Q722E5,0.9988158
Q727H4,0.9988148
Q727Z8,0.9946785
Q729K1,0.9976344
Q72A71,0.9903656
Q72BU1,0.9963844
Q72LD6,0.99616724
Q72LD7,0.99769956
Q73C10,0.99589455
Q73KG2,0.9984389
Q73KL1,0.99494284
Q73L15,0.9971981
Q73SN4,0.9971046
Q73XW6,0.98593694
Q74IN2,0.9957878
Q74N40,0.98714954
Q74NG0,0.99764204
Q74NR5,0.99565244
Q74ZE0,0.99828714
Q74ZJ7,0.99923396
Q750S8,0.99137926
Q752Q1,0.9771289
Q752Y8,0.9978624
Q758U1,0.97733647
Q759V3,0.9988028
Q75AH2,0.9988134
Q75B61,0.99867815
Q75C05,0.997131
Q75FB2,0.9834304
Q75FB5,0.99778086
Q75J75,0.99827886
Q768S3,0.98868424
Q76K70,0.9858102
Q76P10,0.994718
Q76RD7,0.99844104
Q77GI0,0.9971846
Q77KV5,0.995095
Q77LW8,0.9975695
Q77Y70,0.9924809
Q789F1,0.9967499
Q7B1Y7,0.99046296
Q7B903,0.9852342
Q7BCU8,0.9341068
Q7BUZ4,0.9965579
Q7FZR9,0.9965318
Q7K3Q3,0.9915707
Q7M7D1,0.99805534
Q7MJ31,0.9945275
Q7MP30,0.99712807
Q7MUB0,0.99673045
Q7MY79,0.99904794
Q7N3M5,0.99670035
Q7N492,0.9989442
Q7N4M8,0.997917
Q7N6X9,0.9894103
Q7N9D2,0.99670804
Q7NAL7,0.99752575
Q7NE55,0.9817618
Q7NIM6,0.99689996
Q7NRB5,0.97431266
Q7NT54,0.9920265
Q7NWH9,0.98403466
Q7NWY4,0.99338233
Q7P0M9,0.9954732
Q7PMH4,0.99897647
Q7PTK3,0.99623907
Q7PXJ3,0.99531317
Q7PYH7,0.9949269
Q7PYL7,0.9950422
Q7PZ76,0.9968426
Q7PZ92,0.9977991
Q7PZF0,0.980888
Q7Q1G1,0.9972209
Q7Q4M9,0.9959189
Q7QAL9,0.98531556
Q7QCK3,0.97677463
Q7QFB5,0.9945121
Q7QGK8,0.9835706
Q7QGS2,0.9989537
Q7R8G5,0.995896
Q7RFB2,0.99595684
Q7RFK9,0.9982332
Q7RU49,0.9987031
Q7S1V2,0.9435839
Q7S4P5,0.9969009
Q7S7Q4,0.9962469
Q7SFF1,0.99856585
Q7SFX9,0.99838495
Q7SFZ3,0.9779092
Q7SI54,0.99779296
Q7T173,0.99422
Q7UN79,0.9963707
Q7UP91,0.99732095
Q7UPC8,0.9889776
Q7URE7,0.9787597
Q7USN5,0.96880585
Q7UU58,0.9892482
Q7UX59,0.9884526
Q7UYD5,0.9901646
Q7UYN3,0.9959947
Q7UZE3,0.9892954
Q7VCL6,0.98794913
Q7VE84,0.97429997
Q7VEB2,0.9941512
Q7VGZ6,0.99942565
Q7VMR2,0.9962178
Q7VXK8,0.99075645
Q7VZA0,0.9186383
Q7W9A2,0.98215955
Q7WAW9,0.97904384
Q7WXK0,0.9974687
Q7X1Q9,0.99806315
Q7XGI7,0.9962321
60392978,0.99591476
81343542,0.9953902
18201999,0.9988588
61214698,0.9928088
1352753,0.9974446
132028,0.9956929
8039801,0.9974032
75244686,0.996505
132082,0.99241865
132094,0.9727286
2507105,0.9912984
81396637,0.9964385
132276,0.9960983
75159005,0.99543977
549203,0.9939173
549195,0.9894281
137416,0.98685515
61214632,0.99656266
2851555,0.99737597
30913232,0.99884677
68565656,0.9991566
108861902,0.99878997
1723554,0.9982925
82186420,0.9987086
14423902,0.96194726
74854399,0.9973775
585862,0.9975605
68053129,0.9982425
74856848,0.9892336
1172991,0.9929086
123385029,0.99457234
109893393,0.9954679
148878606,0.9877721
730556,0.9953348
585899,0.9775857
75041001,0.9906419
124053354,0.9957644
50401599,0.99817085
49036462,0.9905098
47605990,0.99676704
74623716,0.999097
2829457,0.991981
122245934,0.99827635
133460,0.9979699
3024570,0.79692894
133959,0.9986841
586409,0.9973035
123495609,0.9987257
109894809,0.99793744
62288960,0.99650806
84028225,0.99767286
226694986,0.99713
1350991,0.9946554
1351003,0.9982261
7388228,0.99402195
84028313,0.9961358
3915712,0.9992262
82234425,0.99426264
134107,0.932842
13878764,0.9925559
74626029,0.9937391
134186,0.99487513
730704,0.9856021
134204,0.9891812
78099801,0.9983681
259016138,0.9977082
75099994,0.99839896
75069102,0.9940369
34098756,0.994385
123884306,0.99018574
2493967,0.99287605
134361,0.72172946
122129687,0.99916923
81832909,0.99900156
123345313,0.97622937
76363401,0.99545634
81175194,0.9945768
187608839,0.991417
75040891,0.99553204
74636430,0.99749446
85542144,0.9959066
206557749,0.9954875
15214297,0.99868995
146325726,0.9930187
71162371,0.98804724
74773452,0.9578116
45477219,0.96274775
33302576,0.91034263
6094313,0.9858453
74760570,0.9980252
134648,0.95168656
134670,0.96793234
75009953,0.99642855
61216788,0.9943057
62287906,0.90573484
548963,0.9963728
115311864,0.98620504
74685037,0.9927233
1351103,0.9743276
67461549,0.96721417
115502456,0.9977792
14548269,0.9965842
3023554,0.95791674
74704992,0.9941403
13124553,0.9577916
166222399,0.9982059
129956,0.98368996
1723281,0.9984377
182689558,0.9772719
190410944,0.99557805
41712398,0.9695239
34098513,0.99469155
134978,0.9939476
59800333,0.9584587
135023,0.9963522
33112446,0.9929878
81682783,0.9981523
3915068,0.99879175
46577185,0.9949427
24212450,0.9956
12229994,0.99653316
12644012,0.99729866
25009373,0.99837923
60416428,0.9945209
90110074,0.95670307
81903622,0.9456104
135207,0.9948079
135217,0.99800855
135237,0.9967714
68053312,0.9062686
97202462,0.9158531
74849791,0.9475734
134039179,0.9959777
74626601,0.97637635
74626857,0.9962728
14195441,0.9410893
9978997,0.99580294
135323,0.9962961
74836992,0.95194995
75057265,0.96835315
6226217,0.99748564
74859303,0.9955283
62901133,0.9992874
74513637,0.99667764
38258605,0.9950983
730940,0.99810493
226695854,0.9976947
2494864,0.9962691
12230725,0.99863285
61216503,0.9965706
81896690,0.9941111
81883200,0.99408555
75539327,0.9966164
135930,0.9986014
135952,0.99667597
90101788,0.9981877
32699704,0.99659806
464308,0.98167163
73919880,0.99760914
2507361,0.99745196
74930205,0.99708444
8928568,0.9968839
122140792,0.9978071
21264085,0.98466784
21264086,0.97097224
2497378,0.99743587
38503389,0.9940301
2499052,0.8609596
136188,0.9936283
401187,0.9962812
4033476,0.9981153
74850523,0.98674077
50401568,0.9987686
3915150,0.9989951
136345,0.99708444
549130,0.77112913
6686068,0.99204785
1717813,0.99880517
82176413,0.99012345
125987867,0.9905482
166229880,0.99672973
81916765,0.9721404
147744597,0.9104283
145572743,0.95167094
1351337,0.9984994
12585379,0.99533504
75012553,0.9212881
223634682,0.9969387
75181875,0.9987472
74869747,0.97055054
75165510,0.9918508
109895437,0.9942796
24638293,0.99864846
6136111,0.9975969
267200,0.9847611
136978,0.99733233
74625893,0.9984871
6226292,0.99228173
85681904,0.999054
32130301,0.99919754
137864,0.99743634
1718089,0.9889641
12585564,0.9990651
12585421,0.9983039
74865794,0.9978801
137578,0.9892763
549212,0.9989409
140051,0.97113246
267327,0.992427
138051,0.99178195
267335,0.98860896
138130,0.9985259
401350,0.99543035
55584119,0.95834976
81961763,0.9816789
138492,0.968586
6136262,0.99845123
549327,0.99620605
418266,0.9743861
123893124,0.98093
138851,0.99659
190358926,0.99447733
139212,0.9982021
55584121,0.9902608
139312,0.9977763
1175111,0.9970239
6136283,0.997347
1351411,0.9905071
3929385,0.99901664
139350,0.997053
21903504,0.99807066
2499128,0.99811554
139617,0.97800833
1175914,0.9992673
136626,0.9992424
74872784,0.98159754
238055429,0.999186
29839687,0.995688
34222780,0.99930096
1722880,0.9973232
130337,0.9975573
74966653,0.99882287
75262831,0.9969168
71164813,0.9951828
2829513,0.9883803
2500953,0.9980568
2496266,0.9956447
2496277,0.97797054
118574450,0.9883845
51702049,0.9983675
158512294,0.9984779
18202550,0.98580927
6176572,0.99295455
54040065,0.9983321
2833488,0.9841097
14916843,0.99834204
7388472,0.9964407
7674436,0.9964144
1175786,0.997512
33112471,0.991646
2496179,0.9981871
221222859,0.9935987
1176190,0.99665785
18202812,0.9937012
81670862,0.99821115
254800614,0.99849606
7388528,0.99278075
2495872,0.9991431
81672947,0.9978668
34582498,0.9927994
81786454,0.9990533
6226349,0.9915828
2501613,0.9988167
152031739,0.99857664
119391325,0.99804986
254801463,0.99422556
23396896,0.99109274
1723142,0.9941943
12644628,0.9926305
226703705,0.97374445
34223134,0.99632263
2496197,0.9716431
2496218,0.9919037
2496238,0.9987909
140038,0.99466765
1351564,0.9930025
1175239,0.9898371
3915360,0.99672455
189040181,0.9986362
33517112,0.99117106
76363491,0.9976508
2496010,0.9989998
2496602,0.9965771
2496664,0.9925161
30179763,0.9853476
54039946,0.9968731
2501681,0.9986071
73921145,0.99674785
2496048,0.9873383
20978804,0.9849103
167016726,0.9860378
32699802,0.9911311
122269818,0.99283713
3915409,0.9915283
3024952,0.9989446
54040008,0.98573446
13634000,0.998475
1175468,0.9891059
81359679,0.97133595
57013147,0.9688899
77416717,0.97850615
74582216,0.9983791
6136548,0.9960846
49036537,0.9770821
140503,0.993723
74582239,0.99503976
14286043,0.99939823
1723463,0.9966523
3183382,0.99611014
82583803,0.98879415
74626619,0.9989079
1723595,0.998911
81637581,0.996615
74582931,0.9974166
3183420,0.9870647
2495629,0.9957053
74582117,0.99543613
74582120,0.9744634
1723679,0.99880576
2833419,0.9883923
74625167,0.9153532
418446,0.9948449
81626195,0.99612266
74625434,0.9881066
61217421,0.9965833
465714,0.99813217
74638358,0.7786483
81341928,0.9948527
74644936,0.9984829
465812,0.99407744
74625976,0.99043816
84027750,0.97358084
110816509,0.99251306
166228733,0.99461234
141092,0.99224126
2495213,0.9871608
2496898,0.98105526
259016451,0.99737084
1731060,0.9971596
1731089,0.9832235
74626326,0.9956677
267569,0.99831855
57015228,0.94534266
81546639,0.95974743
74728801,0.99143475
21431851,0.984162
51702203,0.99146664
82185137,0.99375015
